config,bet_id,bet_date,logged_at,account_id,pitcher_name,strike,side,bet_size,pnl,result,gateway_ok,reject_reason,reject_context_short
v1-realistic,7049,2026-04-25,2026-04-25T12:42:03.217Z,,Jeffrey Springs,6,YES,13,-5.42,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7050,2026-04-25,2026-04-25T12:42:03.217Z,,Walbert Urena,4,YES,11,-2.63,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7052,2026-04-25,2026-04-25T12:42:03.217Z,,Zack Wheeler,8,YES,31,0,void,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7054,2026-04-25,2026-04-25T12:42:03.217Z,,Walbert Urena,3,YES,5,0.74,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7055,2026-04-25,2026-04-25T12:42:03.217Z,,Zack Wheeler,7,YES,10,-3.36,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7056,2026-04-25,2026-04-25T12:42:03.217Z,,Garrett Crochet,7,NO,10,-4.09,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7057,2026-04-25,2026-04-25T12:42:03.217Z,,Garrett Crochet,8,NO,7,3.16,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7058,2026-04-25,2026-04-25T12:42:03.217Z,,Matthew Liberatore,5,NO,6,2.41,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7059,2026-04-25,2026-04-25T12:42:03.217Z,,Ryan Weathers,8,YES,19,-3.02,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7060,2026-04-25,2026-04-25T12:42:03.217Z,,Joey Cantillo,5,NO,7,3.44,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7061,2026-04-25,2026-04-25T12:42:03.217Z,,Ryan Weathers,7,YES,9,-2.74,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7062,2026-04-25,2026-04-25T12:42:03.217Z,,Kevin Gausman,7,YES,9,-2.74,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7063,2026-04-25,2026-04-25T12:42:03.217Z,,Ryan Weathers,6,YES,6,-2.75,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7065,2026-04-25,2026-04-25T12:42:03.217Z,,Kevin Gausman,8,YES,15,-2.55,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7066,2026-04-25,2026-04-25T12:42:03.217Z,,Kevin Gausman,6,YES,5,-2.34,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7067,2026-04-25,2026-04-25T12:42:03.217Z,,Germán Márquez,4,YES,8,-2.52,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7068,2026-04-25,2026-04-25T12:42:03.217Z,,Jeffrey Springs,8,YES,19,-2.23,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7069,2026-04-25,2026-04-25T12:42:03.217Z,,Walbert Urena,7,YES,29,-1.09,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7070,2026-04-25,2026-04-25T12:42:03.217Z,,Bryce Elder,6,YES,7,-2.28,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7071,2026-04-25,2026-04-25T12:42:03.217Z,,Jack Flaherty,6,NO,5,2.46,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7030,2026-04-25,2026-04-25T19:56:43.215Z,isaiah,Brady Singer,5,NO,69,14.77,win,true,,""
v1-realistic,7084,2026-04-25,2026-04-25T19:56:43.215Z,isaiah,Cole Ragans,8,NO,37,-25.99,loss,true,,""
v1-realistic,7064,2026-04-25,2026-04-25T19:57:30.059Z,,Mitch Keller,5,NO,20,-3.29,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7089,2026-04-25,2026-04-25T19:57:30.059Z,,Cole Ragans,8,NO,19,-13.3,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7090,2026-04-25,2026-04-25T19:57:30.059Z,,Brady Singer,6,NO,16,4.72,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7095,2026-04-25,2026-04-25T20:00:14.802Z,isaiah,Jeffrey Springs,7,YES,75,-16.63,loss,true,,""
v1-realistic,7028,2026-04-25,2026-04-25T20:00:31.476Z,isaiah,Cole Ragans,7,NO,61,-16.88,loss,true,,""
v1-realistic,7080,2026-04-25,2026-04-25T20:00:31.476Z,isaiah,Cole Ragans,5,NO,136,-40.53,loss,true,,""
v1-realistic,7081,2026-04-25,2026-04-25T20:00:31.476Z,isaiah,Cole Ragans,6,NO,88,-39.71,loss,true,,""
v1-realistic,7051,2026-04-25,2026-04-25T20:01:02.810Z,,Cole Ragans,7,NO,32,-5.28,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7053,2026-04-25,2026-04-25T20:01:02.810Z,,Brady Singer,5,NO,34,4.92,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7085,2026-04-25,2026-04-25T20:01:02.810Z,,Cole Ragans,5,NO,70,-20.07,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7086,2026-04-25,2026-04-25T20:01:02.810Z,,Cole Ragans,6,NO,46,-20.5,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7225,2026-04-25,2026-04-26T00:16:56.022Z,,Walbert Ureña,3,YES,100,0.74,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7233,2026-04-25,2026-04-26T00:36:41.648Z,isaiah,Walbert Ureña,3,YES,100,2.07,win,true,,""
v1-realistic,7253,2026-04-25,2026-04-26T01:05:15.805Z,,Walbert Ureña,7,YES,100,-1.09,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7254,2026-04-25,2026-04-26T01:05:16.117Z,,Walbert Ureña,4,YES,100,-2.63,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7278,2026-04-25,2026-04-26T01:32:02.450Z,isaiah,Walbert Ureña,7,YES,100,-3.79,loss,true,,""
v1-realistic,7279,2026-04-25,2026-04-26T01:32:02.803Z,isaiah,Walbert Ureña,4,YES,100,-7.88,loss,true,,""
v1-realistic,7447,2026-04-26,2026-04-26T13:38:20.718Z,,Scottie Barnes,2,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7448,2026-04-26,2026-04-26T13:38:20.718Z,,Brandon Ingram,2,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7449,2026-04-26,2026-04-26T13:38:20.718Z,,Scottie Barnes,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7450,2026-04-26,2026-04-26T13:38:20.718Z,,Scottie Barnes,1,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7451,2026-04-26,2026-04-26T13:38:20.718Z,,Derrick White,2,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7452,2026-04-26,2026-04-26T13:38:20.718Z,,Jaylen Brown,2,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7453,2026-04-26,2026-04-26T13:38:20.718Z,,Stephon Castle,2,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7454,2026-04-26,2026-04-26T13:38:20.718Z,,Nikola Vučević,2,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7455,2026-04-26,2026-04-26T13:38:20.718Z,,Stephon Castle,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7456,2026-04-26,2026-04-26T13:38:20.718Z,,Brandon Ingram,3,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7457,2026-04-26,2026-04-26T13:38:20.718Z,,Jaylon Tyson,2,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7458,2026-04-26,2026-04-26T13:38:20.718Z,,LeBron James,2,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7459,2026-04-26,2026-04-26T13:38:20.718Z,,Scottie Barnes,4,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7460,2026-04-26,2026-04-26T13:38:20.718Z,,Jaylen Brown,4,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7461,2026-04-26,2026-04-26T13:38:20.718Z,,LeBron James,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7462,2026-04-26,2026-04-26T13:38:20.718Z,,Deni Avdija,2,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7463,2026-04-26,2026-04-26T13:38:20.718Z,,LeBron James,4,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7464,2026-04-26,2026-04-26T13:38:20.718Z,,Nikola Vučević,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7465,2026-04-26,2026-04-26T13:38:20.718Z,,Stephon Castle,1,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7466,2026-04-26,2026-04-26T13:38:20.718Z,,Tyrese Maxey,4,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7467,2026-04-26,2026-04-26T13:38:20.718Z,,Tyrese Maxey,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7468,2026-04-26,2026-04-26T13:38:20.718Z,,De'Aaron Fox,2,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7469,2026-04-26,2026-04-26T13:38:20.718Z,,Tyrese Maxey,5,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7470,2026-04-26,2026-04-26T13:38:20.718Z,,Jaylen Brown,1,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7471,2026-04-26,2026-04-26T13:38:20.718Z,,Tyrese Maxey,6,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7472,2026-04-26,2026-04-26T13:38:20.718Z,,LeBron James,1,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7473,2026-04-26,2026-04-26T13:38:20.718Z,,James Harden,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7474,2026-04-26,2026-04-26T13:38:20.718Z,,James Harden,4,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7475,2026-04-26,2026-04-26T13:38:20.718Z,,Jaylon Tyson,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7476,2026-04-26,2026-04-26T13:38:20.718Z,,Jaylen Brown,5,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7477,2026-04-26,2026-04-26T13:38:20.718Z,,Reed Sheppard,5,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7478,2026-04-26,2026-04-26T13:38:20.718Z,,Brandon Ingram,4,NO,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7479,2026-04-26,2026-04-26T13:38:20.718Z,,James Harden,5,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7480,2026-04-26,2026-04-26T13:38:20.718Z,,James Harden,2,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7481,2026-04-26,2026-04-26T13:38:20.718Z,,LeBron James,5,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7482,2026-04-26,2026-04-26T13:38:20.718Z,,Tari Eason,3,YES,10,,,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7483,2026-04-26,2026-04-26T14:21:26.025Z,isaiah,Keider Montero,5,YES,77,38.67,win,true,,""
v1-realistic,7484,2026-04-26,2026-04-26T14:22:12.057Z,,Keider Montero,5,YES,27,13.56,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7485,2026-04-26,2026-04-26T14:46:26.266Z,isaiah,Aaron Nola,5,YES,31,12.49,win,true,,""
v1-realistic,7486,2026-04-26,2026-04-26T14:46:26.266Z,isaiah,Aaron Nola,6,YES,38,22.16,win,true,,""
v1-realistic,7487,2026-04-26,2026-04-26T14:46:26.266Z,isaiah,Aaron Nola,8,YES,78,-11.58,loss,true,,""
v1-realistic,7488,2026-04-26,2026-04-26T14:47:13.374Z,,Aaron Nola,5,YES,11,4.43,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7489,2026-04-26,2026-04-26T14:47:13.374Z,,Aaron Nola,6,YES,13,7.58,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7490,2026-04-26,2026-04-26T14:47:13.374Z,,Aaron Nola,8,YES,27,-4.01,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7491,2026-04-26,2026-04-26T15:06:20.192Z,isaiah,Slade Cecconi,4,YES,31,14.37,win,true,,""
v1-realistic,7492,2026-04-26,2026-04-26T15:06:20.192Z,isaiah,Slade Cecconi,5,YES,42,27.48,win,true,,""
v1-realistic,7493,2026-04-26,2026-04-26T15:06:20.192Z,isaiah,Slade Cecconi,6,YES,57,-10.85,loss,true,,""
v1-realistic,7494,2026-04-26,2026-04-26T15:07:07.382Z,,Slade Cecconi,4,YES,11,5.28,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7495,2026-04-26,2026-04-26T15:07:07.382Z,,Slade Cecconi,5,YES,14,9.16,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7496,2026-04-26,2026-04-26T15:07:07.382Z,,Slade Cecconi,6,YES,20,-3.81,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7497,2026-04-26,2026-04-26T15:21:42.343Z,isaiah,Spencer Arrighetti,6,YES,52,24.66,win,true,,""
v1-realistic,7498,2026-04-26,2026-04-26T15:21:42.343Z,isaiah,Spencer Arrighetti,7,YES,68,42.37,win,true,,""
v1-realistic,7499,2026-04-26,2026-04-26T15:21:42.343Z,isaiah,Spencer Arrighetti,8,YES,101,76.08,win,true,,""
v1-realistic,7500,2026-04-26,2026-04-26T15:22:29.406Z,,Spencer Arrighetti,6,YES,18,8.54,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7501,2026-04-26,2026-04-26T15:22:29.406Z,,Spencer Arrighetti,7,YES,23,14.33,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7502,2026-04-26,2026-04-26T15:22:29.406Z,,Spencer Arrighetti,8,YES,35,26.37,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7503,2026-04-26,2026-04-26T15:36:39.207Z,isaiah,Kumar Rocker,5,YES,24,-11.04,loss,true,,""
v1-realistic,7504,2026-04-26,2026-04-26T15:36:39.207Z,isaiah,Kumar Rocker,6,YES,38,-10.26,loss,true,,""
v1-realistic,7505,2026-04-26,2026-04-26T15:36:39.207Z,isaiah,Kumar Rocker,7,YES,60,-8.4,loss,true,,""
v1-realistic,7506,2026-04-26,2026-04-26T15:37:26.357Z,,Kumar Rocker,5,YES,8,-3.68,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7507,2026-04-26,2026-04-26T15:37:26.357Z,,Kumar Rocker,6,YES,13,-3.51,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7508,2026-04-26,2026-04-26T15:37:26.357Z,,Kumar Rocker,7,YES,21,-2.94,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7509,2026-04-26,2026-04-26T15:38:11.390Z,isaiah,J.T. Ginn,5,YES,92,-41.4,loss,true,,""
v1-realistic,7510,2026-04-26,2026-04-26T15:38:57.404Z,,J.T. Ginn,5,YES,32,-14.4,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7511,2026-04-26,2026-04-26T15:40:58.836Z,isaiah,Kyle Harrison,6,NO,63,-34.02,loss,true,,""
v1-realistic,7512,2026-04-26,2026-04-26T15:41:44.869Z,,Kyle Harrison,6,NO,22,-11.88,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7513,2026-04-26,2026-04-26T15:42:25.407Z,isaiah,Carmen Mlodzinski,5,YES,28,-14.28,loss,true,,""
v1-realistic,7514,2026-04-26,2026-04-26T15:42:25.407Z,isaiah,Carmen Mlodzinski,6,YES,39,-12.87,loss,true,,""
v1-realistic,7515,2026-04-26,2026-04-26T15:42:25.407Z,isaiah,Carmen Mlodzinski,7,YES,54,-10.26,loss,true,,""
v1-realistic,7516,2026-04-26,2026-04-26T15:43:12.606Z,,Carmen Mlodzinski,5,YES,10,-5.3,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7517,2026-04-26,2026-04-26T15:43:12.606Z,,Carmen Mlodzinski,6,YES,13,-4.29,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7518,2026-04-26,2026-04-26T15:43:12.606Z,,Carmen Mlodzinski,7,YES,19,-3.61,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7519,2026-04-26,2026-04-26T16:20:55.417Z,isaiah,Kyle Bradish,8,YES,47,-12.37,loss,true,,""
v1-realistic,7520,2026-04-26,2026-04-26T16:20:55.417Z,isaiah,Kyle Bradish,7,YES,28,-11.96,loss,true,,""
v1-realistic,7521,2026-04-26,2026-04-26T16:20:55.417Z,isaiah,Kyle Bradish,9,YES,62,-9.86,loss,true,,""
v1-realistic,7522,2026-04-26,2026-04-26T16:21:42.620Z,,Kyle Bradish,8,YES,36,-9.48,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7523,2026-04-26,2026-04-26T16:21:42.620Z,,Kyle Bradish,7,YES,21,-8.76,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7524,2026-04-26,2026-04-26T16:21:42.620Z,,Kyle Bradish,9,YES,47,-7.47,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7525,2026-04-26,2026-04-26T16:22:25.163Z,isaiah,Connelly Early,6,YES,32,-15.6,loss,true,,""
v1-realistic,7526,2026-04-26,2026-04-26T16:22:25.163Z,isaiah,Connelly Early,7,YES,42,-13.65,loss,true,,""
v1-realistic,7527,2026-04-26,2026-04-26T16:22:25.163Z,isaiah,Connelly Early,8,YES,60,-11.42,loss,true,,""
v1-realistic,7528,2026-04-26,2026-04-26T16:23:12.403Z,,Connelly Early,6,YES,24,-11.7,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7529,2026-04-26,2026-04-26T16:23:12.403Z,,Connelly Early,7,YES,31,-10.08,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7530,2026-04-26,2026-04-26T16:23:12.403Z,,Connelly Early,8,YES,46,-8.63,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7531,2026-04-26,2026-04-26T17:30:55.128Z,isaiah,Ryne Nelson,4,YES,51,27.98,win,true,,""
v1-realistic,7532,2026-04-26,2026-04-26T17:30:55.128Z,isaiah,Ryne Nelson,5,YES,78,-17.16,loss,true,,""
v1-realistic,7533,2026-04-26,2026-04-26T17:30:55.128Z,isaiah,Ryne Nelson,6,YES,128,-12.8,loss,true,,""
v1-realistic,7534,2026-04-26,2026-04-26T17:31:42.324Z,,Ryne Nelson,4,YES,38,20.85,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7535,2026-04-26,2026-04-26T17:31:42.324Z,,Ryne Nelson,5,YES,59,-12.98,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7536,2026-04-26,2026-04-26T17:31:42.324Z,,Ryne Nelson,6,YES,97,-9.7,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7537,2026-04-26,2026-04-26T17:32:23.358Z,isaiah,Michael King,4,YES,61,29.5,win,true,,""
v1-realistic,7538,2026-04-26,2026-04-26T17:32:23.358Z,isaiah,Michael King,5,YES,72,44.86,win,true,,""
v1-realistic,7539,2026-04-26,2026-04-26T17:32:23.358Z,isaiah,Michael King,6,YES,109,61.01,win,true,,""
v1-realistic,7540,2026-04-26,2026-04-26T17:33:10.508Z,,Michael King,4,YES,46,22.25,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7541,2026-04-26,2026-04-26T17:33:10.508Z,,Michael King,5,YES,55,34.27,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7542,2026-04-26,2026-04-26T17:33:10.508Z,,Michael King,6,YES,82,61.01,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7543,2026-04-26,2026-04-26T17:36:02.244Z,isaiah,Max Meyer,5,YES,53,28.1,win,true,,""
v1-realistic,7544,2026-04-26,2026-04-26T17:36:02.244Z,isaiah,Max Meyer,6,YES,66,-18.48,loss,true,,""
v1-realistic,7545,2026-04-26,2026-04-26T17:36:02.244Z,isaiah,Max Meyer,7,YES,91,-21.28,loss,true,,""
v1-realistic,7546,2026-04-26,2026-04-26T17:36:49.494Z,,Max Meyer,5,YES,40,21.2,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7547,2026-04-26,2026-04-26T17:36:49.494Z,,Max Meyer,6,YES,50,-14,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7548,2026-04-26,2026-04-26T17:36:49.494Z,,Max Meyer,7,YES,69,-12.42,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7551,2026-04-26,2026-04-26T18:11:12.620Z,isaiah,Shota Imanaga,6,YES,64,35.71,win,true,,""
v1-realistic,7552,2026-04-26,2026-04-26T18:11:58.780Z,,Shota Imanaga,6,YES,48,26.78,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7553,2026-04-26,2026-04-26T18:12:20.889Z,isaiah,Aaron Nola,4,YES,100,0,void,true,,""
v1-realistic,7554,2026-04-26,2026-04-26T18:12:24.115Z,,Aaron Nola,4,YES,100,0,void,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,7555,2026-04-26,2026-04-26T18:31:32.122Z,isaiah,Justin Wrobleski,5,YES,84,51.56,win,true,,""
v1-realistic,7556,2026-04-26,2026-04-26T18:32:18.089Z,,Justin Wrobleski,5,YES,64,0,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8493,2026-04-27,2026-04-27T20:42:31.158Z,isaiah,Jack Kochanowicz,4,YES,45,21.15,win,true,,""
v1-realistic,8494,2026-04-27,2026-04-27T20:42:31.158Z,isaiah,Jack Kochanowicz,5,YES,72,50.4,win,true,,""
v1-realistic,8495,2026-04-27,2026-04-27T20:42:31.158Z,isaiah,Jack Kochanowicz,6,YES,99,-3.84,loss,true,,""
v1-realistic,8497,2026-04-27,2026-04-27T20:43:20.310Z,,Jack Kochanowicz,4,YES,42,0,void,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8498,2026-04-27,2026-04-27T20:43:20.310Z,,Jack Kochanowicz,5,YES,67,0,void,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8499,2026-04-27,2026-04-27T20:43:20.310Z,,Jack Kochanowicz,6,YES,93,0,void,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8466,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Parker Messick,5,YES,53,40.56,win,true,,""
v1-realistic,8467,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Parker Messick,6,YES,66,74.15,win,true,,""
v1-realistic,8474,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Luis Castillo,5,YES,58,-51.15,loss,true,,""
v1-realistic,8475,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Luis Castillo,6,YES,76,-40.8,loss,true,,""
v1-realistic,8488,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Anthony Kay,4,YES,40,-37.7,loss,true,,""
v1-realistic,8489,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Anthony Kay,5,YES,52,-31.54,loss,true,,""
v1-realistic,8492,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Jack Kochanowicz,3,YES,35,10.68,win,true,,""
v1-realistic,8500,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Jack Leiter,6,YES,53,-58.3,loss,true,,""
v1-realistic,8502,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Max Fried,6,YES,52,-9.12,loss,true,,""
v1-realistic,8504,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Matthew Boyd,5,YES,52,-29.64,loss,true,,""
v1-realistic,8507,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Randy Vásquez,5,YES,70,-29.4,loss,true,,""
v1-realistic,8511,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Matthew Boyd,6,YES,69,-26.91,loss,true,,""
v1-realistic,8516,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Chris Paddack,4,YES,32,-19.84,loss,true,,""
v1-realistic,8518,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Chris Paddack,5,YES,45,-18,loss,true,,""
v1-realistic,8519,2026-04-27,2026-04-27T21:15:09.928Z,isaiah,Chris Paddack,6,YES,56,-14,loss,true,,""
v1-realistic,8468,2026-04-27,2026-04-27T21:16:15.092Z,,Parker Messick,5,YES,53,24.15,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8469,2026-04-27,2026-04-27T21:16:15.092Z,,Parker Messick,6,YES,66,40.51,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8476,2026-04-27,2026-04-27T21:16:15.092Z,,Luis Castillo,5,YES,57,-29.07,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8477,2026-04-27,2026-04-27T21:16:15.092Z,,Luis Castillo,6,YES,75,-27,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8490,2026-04-27,2026-04-27T21:16:15.092Z,,Anthony Kay,4,YES,40,-23.2,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8491,2026-04-27,2026-04-27T21:16:15.092Z,,Anthony Kay,5,YES,51,-19.38,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8496,2026-04-27,2026-04-27T21:16:15.092Z,,Jack Kochanowicz,3,YES,35,9.11,win,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8501,2026-04-27,2026-04-27T21:16:15.092Z,,Jack Leiter,6,YES,53,-29.15,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8503,2026-04-27,2026-04-27T21:16:15.092Z,,Max Fried,6,YES,51,-29.07,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8520,2026-04-27,2026-04-27T21:16:15.092Z,,Randy Vásquez,5,YES,70,-29.4,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8523,2026-04-27,2026-04-27T21:16:15.092Z,,Matthew Boyd,5,YES,51,-29.07,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8527,2026-04-27,2026-04-27T21:16:15.092Z,,Matthew Boyd,6,YES,69,-26.91,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8532,2026-04-27,2026-04-27T21:16:15.092Z,,Chris Paddack,4,YES,32,-19.84,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8534,2026-04-27,2026-04-27T21:16:15.092Z,,Chris Paddack,5,YES,45,-18,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8535,2026-04-27,2026-04-27T21:16:15.092Z,,Chris Paddack,6,YES,56,0,void,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8536,2026-04-27,2026-04-27T22:19:51.559Z,isaiah,Dylan Cease,8,YES,55,-25.85,loss,true,,""
v1-realistic,8537,2026-04-27,2026-04-27T22:19:51.559Z,isaiah,Dylan Cease,9,YES,68,-25.84,loss,true,,""
v1-realistic,8538,2026-04-27,2026-04-27T22:19:51.559Z,isaiah,Dylan Cease,10,YES,97,-24.25,loss,true,,""
v1-realistic,8539,2026-04-27,2026-04-27T22:20:46.670Z,,Dylan Cease,9,YES,45,-17.1,loss,false,,"{""reason"":""unknown_user_id""}"
v1-realistic,8540,2026-04-27,2026-04-27T22:20:46.670Z,,Dylan Cease,8,YES,36,-16.92,loss,false,,"{""reason"":""unknown_user_id""}"
